paper_id	reviewer	issue_id	severity	dimensions	location	observed_evidence	why_it_matters	required_fix	verification_test	evidence_needed	expected_impact	confidence
P7	R3	P7-R3-02	major	technical_soundness,experimental_rigor,significance	第3–8页，表1–2、§3.1–3.2、图2–3、限制C5/C12/E	4B masked ρ=0.559，但 turnover-depth ρ=0.909；Fisher CI [-0.060,0.868] 和 percentile bootstrap [-0.118,0.928] 都跨零。masked partial 为0.266与0.006，附录区间分别[-0.49,0.66]与[-0.15,0.88]。深度重加权把主相关降到0.401。	当前数据既不能证明主相关超出抽样不确定性，也不能区分 turnover 与几乎共线的深度。P(ρ>0)≈0.998 的噪声扰动只检验在固定已测点周围加入指定噪声后符号是否稳定，不处理层选择、深度混杂或 checkpoint 总体不确定性，不能升级为确认性证据。	在深度覆盖均匀的全层/预注册样本和多个 checkpoint 上，把 turnover 与 depth、权重/激活幅度、Hessian/量化误差等竞争预测量纳入预先规定的增量模型；用 held-out layers/checkpoints 或嵌套交叉验证比较 rank 预测。	在 checkpoint 级 hold-out 上，加入 turnover 后相对仅深度基线的预注册 AUROC、rank correlation 或损失显著且稳定改善，并在删除 dominant block、不同 domain/quantizer 后保持方向。	独立 checkpoint 的全层竞争基线矩阵、预注册增量模型与外样本预测结果。	high	high
P7	R3	P7-R3-03	major	reproducibility,clarity,experimental_rigor	第7页表2与第10–12页附录表3–4；§3.1及限制C5/C8/C11	主表2明确把 masked 4B Fisher CI、bootstrap、LOO 和 Δz 报为[-0.060,0.868]、[-0.118,0.928]、[0.427,0.718]、0.513；附录表3却给出[0.031,0.871]、[-0.085,0.921]、[0.473,0.709]、0.794，未将这些行标成 unmasked/superseded。正文限制C8又把 Δz=0.79 指向表2，和表2的0.513冲突。	这些不是舍入差，而是不同 label/分析版本。版本混杂改变是否排除零、LOO范围和跨载体差值，直接阻碍读者识别主分析，也使“所有 headline 数字均为 masked”无法从 PDF 内部核验。	建立单一数值来源，逐行标注 masked primary 与 unmasked historical；删除或更正所有 stale 数值和错误交叉引用，并增加一张从原始 payload SHA 到最终表格行的版本映射。	自动一致性检查断言摘要、表1、表2、附录表3–4、图注与结论中的每个主数值都由同一 masked JSON 生成；旧数值只能出现在明确的 superseded 栏并可追踪到不同 SHA。	单源生成脚本、完整 SHA、字段级 provenance map 和修订后 PDF 的数值一致性报告。	high	high
P7	R3	P7-R3-04	major	experimental_rigor,significance,reproducibility	第1、6、8、12页，摘要、限制C7/F/C12、附录表4	预注册规则覆盖2 carriers×2 quantizers×2 shifts 共8 cells，但只运行一个量化器和一个 shift 的2 cells。AUROC 的4B值0.800可因一次标签翻转跨越0.639–0.889，1.7B为0.567；要求≥30% damage gain 的 fallback forward 完全未运行，仅给出约14%的可行性上界。	注册的触发器证书既未完成 cell family，也未测其部署动作，因而无法回答候选是否通过或失败。选择性完成2/8 cells 还使相关阈值分类只能是探索性读数，不能作为预注册验证。	在不查看新增结果的前提下冻结修订版协议，完成全部 cells 或给出事前、与结果无关的停止规则；提高 layer/label 分辨率，并实际运行定义清楚的 fallback baseline 与 gain 测量。	所有预注册 cells 和两个门条件均有可审计输出，family-level 判定可在标签扰动和噪声界下稳定复现；未执行 cell 不再被投影值替代。	完整8-cell payload、fallback forward、预注册时间戳和稳定性/错误率分析。	high	high
P7	R3	P7-R3-05	minor	limitations_responsible_claims,clarity,reproducibility	第2–3页§2.3及第8页限制C11	配置名 wikitext/gsm8k 实际各指64条单模板生成的叙事/算术句子，并非 WikiText-2/GSM8K；每族只有一种低多样性模板，真实流量复现未测。	虽然正文已披露，但名称容易造成数据集级覆盖的错觉；模板特征可能同时驱动激活尾部和 PPL 损伤，限制对真实 calibration-to-deployment shift 的解释。	在所有图表、配置说明和摘要中使用 templated-narrative/templated-arithmetic 名称，并加入多模板、真实语料与交叉 domain 的复验。	读者无需查限制即可准确识别数据来源；候选信号在预注册的多个真实/模板 domain 配对上报告独立结果。	完整提示生成器、去重统计、多 domain 原始结果。	medium	high
S1	R1	S1-R1-01	major	technical_soundness,experimental_rigor,significance	PDF 第 1-2 页摘要/贡献、第 5-7 页 §5.2-5.3，以及第 10-11 页 Appendix A.1-A.2/Table 5	核心结果只有三个 native aggregate 与三个单次 recovered aggregate；per-item predictions 未保留，无法得到 checkpoint 间协方差、paired tests 或 max-min joint interval。0.52 pp 只是单 checkpoint marginal binomial SE，且没有 recovery training-run variance。	从 2.675 到 0.118 的点估计变化不等于 underlying support differences 被 recovery 压缩。range 是选择统计量，可能受评估噪声、协方差和单次训练随机性强烈影响；没有不确定性就无法判断观察是否超出噪声。	重新评估并保存每 item 预测，使用配对 bootstrap/多任务 joint procedure 为 pre/post range 和所有 support contrasts 给出区间；每个 support 还需多个独立 recovery seed。	预注册的 joint interval 显示 post-recovery range 相对 pre-recovery 有实质收缩，且该结论在独立 recovery seeds 上复现；同时报告失败或 rank flip。	逐 item predictions、多个 recovery seed、joint range/contrast analysis。	high	high
S1	R1	S1-R1-02	major	technical_soundness,significance,limitations_responsible_claims,reproducibility	PDF 第 1-2 页、 第 4-5 页 §4.3-5.1/Table 1，以及第 14-15 页 Appendix C.4-C.5	所有 SparseForge/625M recovered 评估均保持 rank-16 SLoRB branch live；frozen finalizer 没有把 BP fold 入权重，也没有 fold 后再做 exact 2:4 projection，甚至 groupwise sum=2 assertion 尚未接入 validator。	有效推理模型包含一个稠密低秩支路，因而不是论文标题容易让人理解的原生、可部署 exact-2:4 模型。support compression 可能由额外稠密容量吸收差异，而不是 2:4 support 本身变得不重要。	完成 branch fold、exact-2:4 reprojection、逐组验证和 pre/post-export 质量/支持变化测量；同时报告额外分支的参数、FLOPs、内存和延迟。	导出模型在每个 group 上严格保留 2/4，推理不再调用 SLoRB branch，且三个 support 的 post-export range 与绝对质量在预先规定容差内保留。	可下载 export、自动 group assertion、pre/post metrics 与系统成本。	high	high
S1	R1	S1-R1-03	major	novelty,significance,experimental_rigor	PDF 第 1-4 页 §1-4 与第 7 页 §6 Budget and mechanism scope	论文用大量篇幅描述 curvature score、continuous mask、annealing、quenching 和 SLoRB，但明确说三者从未在 matched budget 下隔离，fixed-support recovery launcher 甚至设置 change_mask=False；没有有效的 625M SparseForge matched-budget endpoint。	因此不能把任何增益或 range compression 归因于 SparseForge 算法组件，也无法判断其相对 AST/CAST 或简单 fixed-mask healing 的新颖贡献。方法章节成为未验证背景，而非论文证据。	要么执行 matched-budget component ablations 与强基线，要么删除/大幅压缩 SparseForge 方法主线，把投稿明确改为固定 support recovery 的测量说明。	每个核心机制至少有一个同 token、同数据、同 branch 容量的消融，且主张只覆盖显著/稳定的差异；若不运行，标题、摘要和结论不得暗示算法贡献。	matched-budget SparseForge endpoint、component ablations 与重复 seed。	high	high
S1	R1	S1-R1-04	major	reproducibility,citation_integrity,limitations_responsible_claims,significance	PDF 第 4-7 页 §5.1-5.4/Table 1-2/Figure 2 与第 15-16 页 Appendix C.6-C.7	5B headline checkpoint、args.json 和 recovery-corpus tokenization 位于不可访问 archive host；此前 corpus 归因互相冲突而被撤回。RTE 注册值 49.82% 低于 majority baseline，原因未通过 prompt/label ablation 解析；不存在该 checkpoint 的 exact-2:4 export。	该比较不可独立复现，数据治理和许可无法审计，且一个极端任务退化会显著影响 aggregate。即使作为 supporting context，它也降低论文可信度并模糊中央 625M 观察。	在可访问、来源清楚的 corpus 上重新训练/评估可导出的 checkpoint，或从科学证据与 headline tables 中删除不可验证的 5B 结果，仅保留为非证据历史记录。	匿名审稿人可下载 checkpoint、manifest 与 corpus provenance，复算九任务和 export；RTE 异常有预注册诊断。若做不到，主文不再使用该行作任何比较。	可访问 checkpoint/manifest、数据许可证与来源、RTE 重跑、exact export。	high	high
S1	R1	S1-R1-05	major	novelty,significance	PDF 第 2 页 §2 Related Work 与第 1-2 页贡献陈述	论文声称现有比较没有固定并标注多个 native supports、施加同一 recovery recipe 再测 cross-support spread，但只提供单模型、三 support、单次 archived endpoints，且没有统计解析。	即便该表格组合在 PDF 引用中未出现，单个未解析观察也难以形成新的普遍知识。新颖性不能仅以“此前没有完全相同表格”成立，还需说明它改变了何种方法选择或理论理解。	把 closest-work 比较扩展为支持选择×恢复策略矩阵，并通过多模型/多预算实验说明何时 support identity 会或不会被 recovery 吸收；明确可证伪的决策含义。	至少两个模型/预算上复现预先定义的 compression pattern，或发现并解释反例；相关工作逐项说明与 AST/CAST/MaskLLM/固定 mask healing 的差异。	经核验的 closest-work matrix 和跨设置实证。	high	medium
S1	R1	S1-R1-06	minor	technical_soundness,clarity	PDF 第 11-12 页 Appendix A.2，Conjecture (C1)	稿件引入未拟合的 attractor ϕ_s、transient g_s(T) 和 recovery-invariant subspace，并仅能证明 range 的极限是 intercept range；没有多时间点、多 seed 或 intercept 估计支持“iff” conjecture。	这一段不能解释当前单一 T 的三个点，反而给描述性结果附加未经验证的机制语言，并显著增加篇幅与认知负担。	删除该 conjecture，或把它转为有独立数据和可证伪预测的正式模型。	若保留，至少三个恢复预算上的 trajectory 能估计 ϕ_s/g_s(T)，并预先检验 shared-attractor 与 distinct-intercept 假设；否则全文不使用 recovery-invariant-subspace 术语。	多预算恢复轨迹和模型检验；当前证据不足。	medium	high
S1	R1	S1-R1-07	minor	clarity	PDF 第 2 页 Figure 1 与第 13-15 页 Appendix C	Figure 1 caption 自己承认 in-figure annotations 低于正文尺度；页面渲染中这些标签确实难以在单栏打印尺寸阅读。附录算法细节又占据大量版面，而核心统计证据很少。	视觉层级强化了一个未验证 pipeline，而弱化真正的 archived measurement，影响论文身份与可读性。	简化 Figure 1、提高所有标签字号，并把未用于解释结果的实现细节移至工件文档。	在 100% 单栏打印尺寸下所有关键标签可读，且主文篇幅主要服务于核心 estimand、证据和不确定性。	无需新实验，仅需版式与结构修订。	low	high
